,review_id,app_id,review_text,label
584,137357508,2281730,Combat Masterbaiter,1
585,137357345,2281730,the game is low budget and it is easy to see but it is super fun to play with friends but it is kind of a cod rip off but i do recommend it it is super fun and kind a goofy.,1
586,137357257,2281730,best of the best,1
587,137356904,2281730,"surprisingly not bad, like, at all.",1
588,137356896,2281730,Better then the last 3 CODs that came out,1
589,137356743,2281730,I am completely astounded with the fact that this little indie mobile shooter fucking SLAPS!,1
590,137356689,2281730,"Nice game, but cannot enjoy it as long as it's capped to 60 fps even with vsync off. Will return to try it some more once they fix it.",0
591,137356536,2281730,"actually better than MW2 (2022)

just try it, play it, buy all DLC",1
592,137356437,2281730,"shit is great fr
",1
593,137357551,1999940,the devs were so fuckin real for this,1
594,137357640,2270420,"in its current state? lmao

tbh i do think it has potential and will be worth a revisit in the future, but like, theres no options for controls??? like afaik there is no brake button for keyboard so it would be great to have a place for binds to be listed.

i managed to do a race w/ my friends and it was plagued w/ the host having a clear advantage by not being able to rly be affected by contact and basically acting like a pinball bumper for everyone else to bounce off of, which got really annoying.

idk like i said i think it'll get better, but for now i'd defo wait.",0
595,137357746,986130,"1st case. 
Walking to persons apt. 
Disable all sec and lockdown the floor.
Politely knocks.
Breaks in. 
Dead person. 
Scan entire room until cops show up
Finds 8mm, crumble paper and list of addresses. 
Visits 1st name and address. 
Have a normal chat and welcomed in. 
They leave to another room and i scan their cup.
See's 8mm gun on counter.
Scans gun.
Its the killer... and his wife. or gf idk he goes to the ""club"" 
10/10",1
596,137357695,986130,"This game is something different you can play however you want, find the suspects search their house for clues or evidence. I'm dying to see what more cool contents they are going to add to this game",1
597,137357595,986130,"Here is my details of my second attempt of the first case (this is just the initial one created, but in the 2 times I played, it ended differently)
So I've just found a body, it's been shot a few times, and I'm gonna get to the bottom of it. I first decide to try and talk to the last person who was dialled before they died. I look up their name and address and head over there, as I'm walking in I was asking if people knew the victim, and i didn't think much of it, but the lady in the stairwell saw him at 1.30am, not long before they died... I get to the apartment, the person called Violet I'm seeking isn't there, and I get shot almost immediately and wound up in the hospital. I decide I'm gonna head in with violence. I go to the gun store to buy myself a rifle (you can only use them as a baton, but it was fun to pretend I went in pistol whipping them). While I was in the gun store, I noticed in the ledger that Violet recently purchased a gun similar of similar calibre to the murder weapon. I head back, kick down the door and arrest the guy inside, still no Violet, but I search everything, payslips, birth certificates, scan for fingerprints etc. 
But as I was leaving, I notice a handwritten note with an unfamiliar name and address on it. I decide to check it out. I enter the new address and it's a crime scene. I go in to another dead body. I do another search, and discover the same fingerprints were at the first victims house and violets house, as well as here. I also discover a note from the first victim warning them. I go buy some handcuffs and return the violets house in the middle of the night now. I kick in the door and there they are, the same woman from the stairwell... Violet. I put them in cuffs and scan their fingerprints, to discover it's a perfect match to the others i found. I also now find a matching weapon in the kitchen, I arrest and report this case as complete.

I strongly recommend this game, and yes it isn't perfect, there are many quality of life improvements I hope to see get made. I haven't felt many of the same feelings since playing OG Deus Ex when I was a kid many years ago. I am very excited to see where this goes in future, hopefully with mod support and the like.",1
